tipo_cliente,metodo_pago,dispositivo,estado_red,region_fiscal,envio
Invitado,Tarjeta,Desktop,Buena,APAC,Estandar
Invitado,Tarjeta,Desktop,Buena,APAC,Express
Invitado,Tarjeta,Desktop,Buena,APAC,Pickup
Invitado,Tarjeta,Desktop,Media,LATAM,Economico
Invitado,Tarjeta,Desktop,Media,LATAM,Estandar
Invitado,Tarjeta,Desktop,Media,LATAM,Express
Invitado,Tarjeta,Desktop,Media,LATAM,Pickup
Invitado,Tarjeta,Desktop,Media,EU,Economico
Invitado,Tarjeta,Desktop,Media,EU,Estandar
Invitado,Tarjeta,Desktop,Media,EU,Express
Invitado,Tarjeta,Desktop,Media,EU,Pickup
Invitado,Tarjeta,Desktop,Media,US,Economico
Invitado,Tarjeta,Desktop,Media,US,Estandar
Invitado,Tarjeta,Desktop,Media,US,Express
Invitado,Tarjeta,Desktop,Media,US,Pickup
Invitado,Tarjeta,Desktop,Media,APAC,Economico
Invitado,Tarjeta,Desktop,Media,APAC,Estandar
Invitado,Tarjeta,Desktop,Media,APAC,Express
Invitado,Tarjeta,Desktop,Media,APAC,Pickup
Invitado,Tarjeta,Desktop,Lenta,LATAM,Economico
Invitado,Tarjeta,Desktop,Lenta,LATAM,Estandar
Invitado,Tarjeta,Desktop,Lenta,LATAM,Express
Invitado,Tarjeta,Desktop,Lenta,LATAM,Pickup
Invitado,Tarjeta,Desktop,Lenta,EU,Economico
Invitado,Tarjeta,Desktop,Lenta,EU,Estandar
Invitado,Tarjeta,Desktop,Lenta,EU,Express
Invitado,Tarjeta,Desktop,Lenta,EU,Pickup
Invitado,Tarjeta,Desktop,Lenta,US,Economico
Invitado,Tarjeta,Desktop,Lenta,US,Estandar
Invitado,Tarjeta,Desktop,Lenta,US,Express
Invitado,Tarjeta,Desktop,Lenta,US,Pickup
Invitado,Tarjeta,Desktop,Lenta,APAC,Economico
Invitado,Tarjeta,Desktop,Lenta,APAC,Estandar
Invitado,Tarjeta,Desktop,Lenta,APAC,Express
Invitado,Tarjeta,Desktop,Lenta,APAC,Pickup
Invitado,Tarjeta,Desktop,Intermitente,LATAM,Economico
Invitado,Tarjeta,Desktop,Intermitente,LATAM,Estandar
Invitado,Tarjeta,Desktop,Intermitente,LATAM,Express
Invitado,Tarjeta,Desktop,Intermitente,LATAM,Pickup
Invitado,Tarjeta,Desktop,Intermitente,EU,Economico
Invitado,Tarjeta,Desktop,Intermitente,EU,Estandar
Invitado,Tarjeta,Desktop,Intermitente,EU,Express
Invitado,Tarjeta,Desktop,Intermitente,EU,Pickup
Invitado,Tarjeta,Desktop,Intermitente,US,Economico
Invitado,Tarjeta,Desktop,Intermitente,US,Estandar
Invitado,Tarjeta,Desktop,Intermitente,US,Express
Invitado,Tarjeta,Desktop,Intermitente,US,Pickup
Invitado,Tarjeta,Desktop,Intermitente,APAC,Economico
Invitado,Tarjeta,Desktop,Intermitente,APAC,Estandar
Invitado,Tarjeta,Desktop,Intermitente,APAC,Express
Invitado,Tarjeta,Desktop,Intermitente,APAC,Pickup
Invitado,Tarjeta,Desktop,SinConexion,LATAM,Economico
Invitado,Tarjeta,Desktop,SinConexion,LATAM,Estandar
Invitado,Tarjeta,Desktop,SinConexion,LATAM,Express
Invitado,Tarjeta,Desktop,SinConexion,LATAM,Pickup
Invitado,Tarjeta,Desktop,SinConexion,EU,Economico
Invitado,Tarjeta,Desktop,SinConexion,EU,Estandar
Invitado,Tarjeta,Desktop,SinConexion,EU,Express
Invitado,Tarjeta,Desktop,SinConexion,EU,Pickup
Invitado,Tarjeta,Desktop,SinConexion,US,Economico
Invitado,Tarjeta,Desktop,SinConexion,US,Estandar
Invitado,Tarjeta,Desktop,SinConexion,US,Express
Invitado,Tarjeta,Desktop,SinConexion,US,Pickup
Invitado,Tarjeta,Desktop,SinConexion,APAC,Economico
Invitado,Tarjeta,Desktop,SinConexion,APAC,Estandar
Invitado,Tarjeta,Desktop,SinConexion,APAC,Express
Invitado,Tarjeta,Desktop,SinConexion,APAC,Pickup
Invitado,Tarjeta,Tableta,Buena,LATAM,Economico
Invitado,Tarjeta,Tableta,Buena,LATAM,Estandar
Invitado,Tarjeta,Tableta,Buena,LATAM,Express
Invitado,Tarjeta,Tableta,Buena,LATAM,Pickup
Invitado,Tarjeta,Tableta,Buena,EU,Economico
Invitado,Tarjeta,Tableta,Buena,EU,Estandar
Invitado,Tarjeta,Tableta,Buena,EU,Express
Invitado,Tarjeta,Tableta,Buena,EU,Pickup
Invitado,Tarjeta,Tableta,Buena,US,Economico
Invitado,Tarjeta,Tableta,Buena,US,Estandar
Invitado,Tarjeta,Tableta,Buena,US,Express
Invitado,Tarjeta,Tableta,Buena,US,Pickup
Invitado,Tarjeta,Tableta,Buena,APAC,Economico
Invitado,Tarjeta,Tableta,Buena,APAC,Estandar
Invitado,Tarjeta,Tableta,Buena,APAC,Express
Invitado,Tarjeta,Tableta,Buena,APAC,Pickup
Invitado,Tarjeta,Tableta,Media,LATAM,Economico
Invitado,Tarjeta,Tableta,Media,LATAM,Estandar
Invitado,Tarjeta,Tableta,Media,LATAM,Express
Invitado,Tarjeta,Tableta,Media,LATAM,Pickup
Invitado,Tarjeta,Tableta,Media,EU,Economico
Invitado,Tarjeta,Tableta,Media,EU,Estandar
Invitado,Tarjeta,Tableta,Media,EU,Express
Invitado,Tarjeta,Tableta,Media,EU,Pickup
Invitado,Tarjeta,Tableta,Media,US,Economico
Invitado,Tarjeta,Tableta,Media,US,Estandar
Invitado,Tarjeta,Tableta,Media,US,Express
Invitado,Tarjeta,Tableta,Media,US,Pickup
Invitado,Tarjeta,Tableta,Media,APAC,Economico
Invitado,Tarjeta,Tableta,Media,APAC,Estandar
Invitado,Tarjeta,Tableta,Media,APAC,Express
Invitado,Tarjeta,Tableta,Media,APAC,Pickup
Invitado,Tarjeta,Tableta,Lenta,LATAM,Economico
Invitado,Tarjeta,Tableta,Lenta,LATAM,Estandar
Invitado,Tarjeta,Tableta,Lenta,LATAM,Express
Invitado,Tarjeta,Tableta,Lenta,LATAM,Pickup
Invitado,Tarjeta,Tableta,Lenta,EU,Economico
Invitado,Tarjeta,Tableta,Lenta,EU,Estandar
Invitado,Tarjeta,Tableta,Lenta,EU,Express
Invitado,Tarjeta,Tableta,Lenta,EU,Pickup
Invitado,Tarjeta,Tableta,Lenta,US,Economico
Invitado,Tarjeta,Tableta,Lenta,US,Estandar
Invitado,Tarjeta,Tableta,Lenta,US,Express
Invitado,Tarjeta,Tableta,Lenta,US,Pickup
Invitado,Tarjeta,Tableta,Lenta,APAC,Economico
Invitado,Tarjeta,Tableta,Lenta,APAC,Estandar
Invitado,Tarjeta,Tableta,Lenta,APAC,Express
Invitado,Tarjeta,Tableta,Lenta,APAC,Pickup
Invitado,Tarjeta,Tableta,Intermitente,LATAM,Economico
Invitado,Tarjeta,Tableta,Intermitente,LATAM,Estandar
Invitado,Tarjeta,Tableta,Intermitente,LATAM,Express
Invitado,Tarjeta,Tableta,Intermitente,LATAM,Pickup
Invitado,Tarjeta,Tableta,Intermitente,EU,Economico
Invitado,Tarjeta,Tableta,Intermitente,EU,Estandar
Invitado,Tarjeta,Tableta,Intermitente,EU,Express
Invitado,Tarjeta,Tableta,Intermitente,EU,Pickup
Invitado,Tarjeta,Tableta,Intermitente,US,Economico
Invitado,Tarjeta,Tableta,Intermitente,US,Estandar
Invitado,Tarjeta,Tableta,Intermitente,US,Express
Invitado,Tarjeta,Tableta,Intermitente,US,Pickup
Invitado,Tarjeta,Tableta,Intermitente,APAC,Economico
Invitado,Tarjeta,Tableta,Intermitente,APAC,Estandar
Invitado,Tarjeta,Tableta,Intermitente,APAC,Express
Invitado,Tarjeta,Tableta,Intermitente,APAC,Pickup
Invitado,Tarjeta,Tableta,SinConexion,LATAM,Economico
Invitado,Tarjeta,Tableta,SinConexion,LATAM,Estandar
Invitado,Tarjeta,Tableta,SinConexion,LATAM,Express
Invitado,Tarjeta,Tableta,SinConexion,LATAM,Pickup
Invitado,Tarjeta,Tableta,SinConexion,EU,Economico
Invitado,Tarjeta,Tableta,SinConexion,EU,Estandar
Invitado,Tarjeta,Tableta,SinConexion,EU,Express
Invitado,Tarjeta,Tableta,SinConexion,EU,Pickup
Invitado,Tarjeta,Tableta,SinConexion,US,Economico
Invitado,Tarjeta,Tableta,SinConexion,US,Estandar
Invitado,Tarjeta,Tableta,SinConexion,US,Express
Invitado,Tarjeta,Tableta,SinConexion,US,Pickup
Invitado,Tarjeta,Tableta,SinConexion,APAC,Economico
Invitado,Tarjeta,Tableta,SinConexion,APAC,Estandar
Invitado,Tarjeta,Tableta,SinConexion,APAC,Express
Invitado,Tarjeta,Tableta,SinConexion,APAC,Pickup
Invitado,Tarjeta,SmartTV,Buena,LATAM,Economico
Invitado,Tarjeta,SmartTV,Buena,LATAM,Estandar
Invitado,Tarjeta,SmartTV,Buena,LATAM,Express
Invitado,Tarjeta,SmartTV,Buena,LATAM,Pickup
Invitado,Tarjeta,SmartTV,Buena,EU,Economico
Invitado,Tarjeta,SmartTV,Buena,EU,Estandar
Invitado,Tarjeta,SmartTV,Buena,EU,Express
Invitado,Tarjeta,SmartTV,Buena,EU,Pickup
Invitado,Tarjeta,SmartTV,Buena,US,Economico
Invitado,Tarjeta,SmartTV,Buena,US,Estandar
Invitado,Tarjeta,SmartTV,Buena,US,Express
Invitado,Tarjeta,SmartTV,Buena,US,Pickup
Invitado,Tarjeta,SmartTV,Buena,APAC,Economico
Invitado,Tarjeta,SmartTV,Buena,APAC,Estandar
Invitado,Tarjeta,SmartTV,Buena,APAC,Express
Invitado,Tarjeta,SmartTV,Buena,APAC,Pickup
Invitado,Tarjeta,SmartTV,Media,LATAM,Economico
Invitado,Tarjeta,SmartTV,Media,LATAM,Estandar
Invitado,Tarjeta,SmartTV,Media,LATAM,Express
Invitado,Tarjeta,SmartTV,Media,LATAM,Pickup
Invitado,Tarjeta,SmartTV,Media,EU,Economico
Invitado,Tarjeta,SmartTV,Media,EU,Estandar
Invitado,Tarjeta,SmartTV,Media,EU,Express
Invitado,Tarjeta,SmartTV,Media,EU,Pickup
Invitado,Tarjeta,SmartTV,Media,US,Economico
Invitado,Tarjeta,SmartTV,Media,US,Estandar
Invitado,Tarjeta,SmartTV,Media,US,Express
Invitado,Tarjeta,SmartTV,Media,US,Pickup
Invitado,Tarjeta,SmartTV,Media,APAC,Economico
Invitado,Tarjeta,SmartTV,Media,APAC,Estandar
Invitado,Tarjeta,SmartTV,Media,APAC,Express
Invitado,Tarjeta,SmartTV,Media,APAC,Pickup
Invitado,Tarjeta,SmartTV,Lenta,LATAM,Economico
Invitado,Tarjeta,SmartTV,Lenta,LATAM,Estandar
Invitado,Tarjeta,SmartTV,Lenta,LATAM,Express
Invitado,Tarjeta,SmartTV,Lenta,LATAM,Pickup
Invitado,Tarjeta,SmartTV,Lenta,EU,Economico
Invitado,Tarjeta,SmartTV,Lenta,EU,Estandar
Invitado,Tarjeta,SmartTV,Lenta,EU,Express
Invitado,Tarjeta,SmartTV,Lenta,EU,Pickup
Invitado,Tarjeta,SmartTV,Lenta,US,Economico
Invitado,Tarjeta,SmartTV,Lenta,US,Estandar
Invitado,Tarjeta,SmartTV,Lenta,US,Express
Invitado,Tarjeta,SmartTV,Lenta,US,Pickup
Invitado,Tarjeta,SmartTV,Lenta,APAC,Economico
Invitado,Tarjeta,SmartTV,Lenta,APAC,Estandar
Invitado,Tarjeta,SmartTV,Lenta,APAC,Express
Invitado,Tarjeta,SmartTV,Lenta,APAC,Pickup
Invitado,Tarjeta,SmartTV,Intermitente,LATAM,Economico
Invitado,Tarjeta,SmartTV,Intermitente,LATAM,Estandar
Invitado,Tarjeta,SmartTV,Intermitente,LATAM,Express
Invitado,Tarjeta,SmartTV,Intermitente,LATAM,Pickup
Invitado,Tarjeta,SmartTV,Intermitente,EU,Economico
Invitado,Tarjeta,SmartTV,Intermitente,EU,Estandar
Invitado,Tarjeta,SmartTV,Intermitente,EU,Express
Invitado,Tarjeta,SmartTV,Intermitente,EU,Pickup
Invitado,Tarjeta,SmartTV,Intermitente,US,Economico
Invitado,Tarjeta,SmartTV,Intermitente,US,Estandar
Invitado,Tarjeta,SmartTV,Intermitente,US,Express
Invitado,Tarjeta,SmartTV,Intermitente,US,Pickup
Invitado,Tarjeta,SmartTV,Intermitente,APAC,Economico
Invitado,Tarjeta,SmartTV,Intermitente,APAC,Estandar
Invitado,Tarjeta,SmartTV,Intermitente,APAC,Express
Invitado,Tarjeta,SmartTV,Intermitente,APAC,Pickup
Invitado,Tarjeta,SmartTV,SinConexion,LATAM,Economico
Invitado,Tarjeta,SmartTV,SinConexion,LATAM,Estandar
Invitado,Tarjeta,SmartTV,SinConexion,LATAM,Express
Invitado,Tarjeta,SmartTV,SinConexion,LATAM,Pickup
Invitado,Tarjeta,SmartTV,SinConexion,EU,Economico
Invitado,Tarjeta,SmartTV,SinConexion,EU,Estandar
Invitado,Tarjeta,SmartTV,SinConexion,EU,Express
Invitado,Tarjeta,SmartTV,SinConexion,EU,Pickup
Invitado,Tarjeta,SmartTV,SinConexion,US,Economico
Invitado,Tarjeta,SmartTV,SinConexion,US,Estandar
Invitado,Tarjeta,SmartTV,SinConexion,US,Express
Invitado,Tarjeta,SmartTV,SinConexion,US,Pickup
Invitado,Tarjeta,SmartTV,SinConexion,APAC,Economico
Invitado,Tarjeta,SmartTV,SinConexion,APAC,Estandar
Invitado,Tarjeta,SmartTV,SinConexion,APAC,Express
Invitado,Tarjeta,SmartTV,SinConexion,APAC,Pickup
Invitado,Tarjeta,Consola,Buena,LATAM,Economico
Invitado,Tarjeta,Consola,Buena,LATAM,Estandar
Invitado,Tarjeta,Consola,Buena,LATAM,Express
Invitado,Tarjeta,Consola,Buena,LATAM,Pickup
Invitado,Tarjeta,Consola,Buena,EU,Economico
Invitado,Tarjeta,Consola,Buena,EU,Estandar
Invitado,Tarjeta,Consola,Buena,EU,Express
Invitado,Tarjeta,Consola,Buena,EU,Pickup
Invitado,Tarjeta,Consola,Buena,US,Economico
Invitado,Tarjeta,Consola,Buena,US,Estandar
Invitado,Tarjeta,Consola,Buena,US,Express
Invitado,Tarjeta,Consola,Buena,US,Pickup
Invitado,Tarjeta,Consola,Buena,APAC,Economico
Invitado,Tarjeta,Consola,Buena,APAC,Estandar
Invitado,Tarjeta,Consola,Buena,APAC,Express
Invitado,Tarjeta,Consola,Buena,APAC,Pickup
Invitado,Tarjeta,Consola,Media,LATAM,Economico
Invitado,Tarjeta,Consola,Media,LATAM,Estandar
Invitado,Tarjeta,Consola,Media,LATAM,Express
Invitado,Tarjeta,Consola,Media,LATAM,Pickup
Invitado,Tarjeta,Consola,Media,EU,Economico
Invitado,Tarjeta,Consola,Media,EU,Estandar
Invitado,Tarjeta,Consola,Media,EU,Express
Invitado,Tarjeta,Consola,Media,EU,Pickup
Invitado,Tarjeta,Consola,Media,US,Economico
Invitado,Tarjeta,Consola,Media,US,Estandar
Invitado,Tarjeta,Consola,Media,US,Express
Invitado,Tarjeta,Consola,Media,US,Pickup
Invitado,Tarjeta,Consola,Media,APAC,Economico
Invitado,Tarjeta,Consola,Media,APAC,Estandar
Invitado,Tarjeta,Consola,Media,APAC,Express
Invitado,Tarjeta,Consola,Media,APAC,Pickup
Invitado,Tarjeta,Consola,Lenta,LATAM,Economico
Invitado,Tarjeta,Consola,Lenta,LATAM,Estandar
Invitado,Tarjeta,Consola,Lenta,LATAM,Express
Invitado,Tarjeta,Consola,Lenta,LATAM,Pickup
Invitado,Tarjeta,Consola,Lenta,EU,Economico
Invitado,Tarjeta,Consola,Lenta,EU,Estandar
Invitado,Tarjeta,Consola,Lenta,EU,Express
Invitado,Tarjeta,Consola,Lenta,EU,Pickup
Invitado,Tarjeta,Consola,Lenta,US,Economico
Invitado,Tarjeta,Consola,Lenta,US,Estandar
Invitado,Tarjeta,Consola,Lenta,US,Express
Invitado,Tarjeta,Consola,Lenta,US,Pickup
Invitado,Tarjeta,Consola,Lenta,APAC,Economico
Invitado,Tarjeta,Consola,Lenta,APAC,Estandar
Invitado,Tarjeta,Consola,Lenta,APAC,Express
Invitado,Tarjeta,Consola,Lenta,APAC,Pickup
Invitado,Tarjeta,Consola,Intermitente,LATAM,Economico
Invitado,Tarjeta,Consola,Intermitente,LATAM,Estandar
Invitado,Tarjeta,Consola,Intermitente,LATAM,Express
Invitado,Tarjeta,Consola,Intermitente,LATAM,Pickup
Invitado,Tarjeta,Consola,Intermitente,EU,Economico
Invitado,Tarjeta,Consola,Intermitente,EU,Estandar
Invitado,Tarjeta,Consola,Intermitente,EU,Express
Invitado,Tarjeta,Consola,Intermitente,EU,Pickup
Invitado,Tarjeta,Consola,Intermitente,US,Economico
Invitado,Tarjeta,Consola,Intermitente,US,Estandar
Invitado,Tarjeta,Consola,Intermitente,US,Express
Invitado,Tarjeta,Consola,Intermitente,US,Pickup
Invitado,Tarjeta,Consola,Intermitente,APAC,Economico
Invitado,Tarjeta,Consola,Intermitente,APAC,Estandar
Invitado,Tarjeta,Consola,Intermitente,APAC,Express
Invitado,Tarjeta,Consola,Intermitente,APAC,Pickup
Invitado,Tarjeta,Consola,SinConexion,LATAM,Economico
Invitado,Tarjeta,Consola,SinConexion,LATAM,Estandar
Invitado,Tarjeta,Consola,SinConexion,LATAM,Express
Invitado,Tarjeta,Consola,SinConexion,LATAM,Pickup
Invitado,Tarjeta,Consola,SinConexion,EU,Economico
Invitado,Tarjeta,Consola,SinConexion,EU,Estandar
Invitado,Tarjeta,Consola,SinConexion,EU,Express
Invitado,Tarjeta,Consola,SinConexion,EU,Pickup
Invitado,Tarjeta,Consola,SinConexion,US,Economico
Invitado,Tarjeta,Consola,SinConexion,US,Estandar
Invitado,Tarjeta,Consola,SinConexion,US,Express
Invitado,Tarjeta,Consola,SinConexion,US,Pickup
Invitado,Tarjeta,Consola,SinConexion,APAC,Economico
Invitado,Tarjeta,Consola,SinConexion,APAC,Estandar
Invitado,Tarjeta,Consola,SinConexion,APAC,Express
Invitado,Tarjeta,Consola,SinConexion,APAC,Pickup
Invitado,PayPal,Movil,Buena,LATAM,Economico
Invitado,PayPal,Movil,Buena,LATAM,Estandar
Invitado,PayPal,Movil,Buena,LATAM,Express
Invitado,PayPal,Movil,Buena,LATAM,Pickup
Invitado,PayPal,Movil,Buena,EU,Economico
Invitado,PayPal,Movil,Buena,EU,Estandar
Invitado,PayPal,Movil,Buena,EU,Express
Invitado,PayPal,Movil,Buena,EU,Pickup
Invitado,PayPal,Movil,Buena,US,Economico
Invitado,PayPal,Movil,Buena,US,Estandar
Invitado,PayPal,Movil,Buena,US,Express
Invitado,PayPal,Movil,Buena,US,Pickup
Invitado,PayPal,Movil,Buena,APAC,Economico
Invitado,PayPal,Movil,Buena,APAC,Estandar
Invitado,PayPal,Movil,Buena,APAC,Express
Invitado,PayPal,Movil,Buena,APAC,Pickup
Invitado,PayPal,Movil,Media,LATAM,Economico
Invitado,PayPal,Movil,Media,LATAM,Estandar
Invitado,PayPal,Movil,Media,LATAM,Express
Invitado,PayPal,Movil,Media,LATAM,Pickup
Invitado,PayPal,Movil,Media,EU,Economico
Invitado,PayPal,Movil,Media,EU,Estandar
Invitado,PayPal,Movil,Media,EU,Express
Invitado,PayPal,Movil,Media,EU,Pickup
Invitado,PayPal,Movil,Media,US,Economico
Invitado,PayPal,Movil,Media,US,Estandar
Invitado,PayPal,Movil,Media,US,Express
Invitado,PayPal,Movil,Media,US,Pickup
Invitado,PayPal,Movil,Media,APAC,Economico
Invitado,PayPal,Movil,Media,APAC,Estandar
Invitado,PayPal,Movil,Media,APAC,Express
Invitado,PayPal,Movil,Media,APAC,Pickup
Invitado,PayPal,Movil,Lenta,LATAM,Economico
Invitado,PayPal,Movil,Lenta,LATAM,Estandar
Invitado,PayPal,Movil,Lenta,LATAM,Express
Invitado,PayPal,Movil,Lenta,LATAM,Pickup
Invitado,PayPal,Movil,Lenta,EU,Economico
Invitado,PayPal,Movil,Lenta,EU,Estandar
Invitado,PayPal,Movil,Lenta,EU,Express
Invitado,PayPal,Movil,Lenta,EU,Pickup
Invitado,PayPal,Movil,Lenta,US,Economico
Invitado,PayPal,Movil,Lenta,US,Estandar
Invitado,PayPal,Movil,Lenta,US,Express
Invitado,PayPal,Movil,Lenta,US,Pickup
Invitado,PayPal,Movil,Lenta,APAC,Economico
Invitado,PayPal,Movil,Lenta,APAC,Estandar
Invitado,PayPal,Movil,Lenta,APAC,Express
Invitado,PayPal,Movil,Lenta,APAC,Pickup
Invitado,PayPal,Movil,Intermitente,LATAM,Economico
Invitado,PayPal,Movil,Intermitente,LATAM,Estandar
Invitado,PayPal,Movil,Intermitente,LATAM,Express
Invitado,PayPal,Movil,Intermitente,LATAM,Pickup
Invitado,PayPal,Movil,Intermitente,EU,Economico
Invitado,PayPal,Movil,Intermitente,EU,Estandar
Invitado,PayPal,Movil,Intermitente,EU,Express
Invitado,PayPal,Movil,Intermitente,EU,Pickup
Invitado,PayPal,Movil,Intermitente,US,Economico
Invitado,PayPal,Movil,Intermitente,US,Estandar
Invitado,PayPal,Movil,Intermitente,US,Express
Invitado,PayPal,Movil,Intermitente,US,Pickup
Invitado,PayPal,Movil,Intermitente,APAC,Economico
Invitado,PayPal,Movil,Intermitente,APAC,Estandar
Invitado,PayPal,Movil,Intermitente,APAC,Express
Invitado,PayPal,Movil,Intermitente,APAC,Pickup
Invitado,PayPal,Movil,SinConexion,LATAM,Economico
Invitado,PayPal,Movil,SinConexion,LATAM,Estandar
Invitado,PayPal,Movil,SinConexion,LATAM,Express
Invitado,PayPal,Movil,SinConexion,LATAM,Pickup
Invitado,PayPal,Movil,SinConexion,EU,Economico
Invitado,PayPal,Movil,SinConexion,EU,Estandar
Invitado,PayPal,Movil,SinConexion,EU,Express
Invitado,PayPal,Movil,SinConexion,EU,Pickup
Invitado,PayPal,Movil,SinConexion,US,Economico
Invitado,PayPal,Movil,SinConexion,US,Estandar
Invitado,PayPal,Movil,SinConexion,US,Express
Invitado,PayPal,Movil,SinConexion,US,Pickup
Invitado,PayPal,Movil,SinConexion,APAC,Economico
Invitado,PayPal,Movil,SinConexion,APAC,Estandar
Invitado,PayPal,Movil,SinConexion,APAC,Express
Invitado,PayPal,Movil,SinConexion,APAC,Pickup
Invitado,PayPal,Desktop,Buena,LATAM,Economico
Invitado,PayPal,Desktop,Buena,LATAM,Estandar
Invitado,PayPal,Desktop,Buena,LATAM,Express
Invitado,PayPal,Desktop,Buena,LATAM,Pickup
Invitado,PayPal,Desktop,Buena,EU,Economico
Invitado,PayPal,Desktop,Buena,EU,Estandar
Invitado,PayPal,Desktop,Buena,EU,Express
Invitado,PayPal,Desktop,Buena,EU,Pickup
Invitado,PayPal,Desktop,Buena,US,Economico
Invitado,PayPal,Desktop,Buena,US,Estandar
Invitado,PayPal,Desktop,Buena,US,Express
Invitado,PayPal,Desktop,Buena,US,Pickup
Invitado,PayPal,Desktop,Buena,APAC,Economico
Invitado,PayPal,Desktop,Buena,APAC,Estandar
Invitado,PayPal,Desktop,Buena,APAC,Express
Invitado,PayPal,Desktop,Buena,APAC,Pickup
Invitado,PayPal,Desktop,Media,LATAM,Economico
Invitado,PayPal,Desktop,Media,LATAM,Estandar
Invitado,PayPal,Desktop,Media,LATAM,Express
Invitado,PayPal,Desktop,Media,LATAM,Pickup
Invitado,PayPal,Desktop,Media,EU,Economico
Invitado,PayPal,Desktop,Media,EU,Estandar
Invitado,PayPal,Desktop,Media,EU,Express
Invitado,PayPal,Desktop,Media,EU,Pickup
Invitado,PayPal,Desktop,Media,US,Economico
Invitado,PayPal,Desktop,Media,US,Estandar
Invitado,PayPal,Desktop,Media,US,Express
Invitado,PayPal,Desktop,Media,US,Pickup
Invitado,PayPal,Desktop,Media,APAC,Economico
Invitado,PayPal,Desktop,Media,APAC,Estandar
Invitado,PayPal,Desktop,Media,APAC,Express
Invitado,PayPal,Desktop,Media,APAC,Pickup
Invitado,PayPal,Desktop,Lenta,LATAM,Economico
Invitado,PayPal,Desktop,Lenta,LATAM,Estandar
Invitado,PayPal,Desktop,Lenta,LATAM,Express
Invitado,PayPal,Desktop,Lenta,LATAM,Pickup
Invitado,PayPal,Desktop,Lenta,EU,Economico
Invitado,PayPal,Desktop,Lenta,EU,Estandar
Invitado,PayPal,Desktop,Lenta,EU,Express
Invitado,PayPal,Desktop,Lenta,EU,Pickup
Invitado,PayPal,Desktop,Lenta,US,Economico
Invitado,PayPal,Desktop,Lenta,US,Estandar
Invitado,PayPal,Desktop,Lenta,US,Express
Invitado,PayPal,Desktop,Lenta,US,Pickup
Invitado,PayPal,Desktop,Lenta,APAC,Economico
Invitado,PayPal,Desktop,Lenta,APAC,Estandar
Invitado,PayPal,Desktop,Lenta,APAC,Express
Invitado,PayPal,Desktop,Lenta,APAC,Pickup
Invitado,PayPal,Desktop,Intermitente,LATAM,Economico
Invitado,PayPal,Desktop,Intermitente,LATAM,Estandar
Invitado,PayPal,Desktop,Intermitente,LATAM,Express
Invitado,PayPal,Desktop,Intermitente,LATAM,Pickup
Invitado,PayPal,Desktop,Intermitente,EU,Economico
Invitado,PayPal,Desktop,Intermitente,EU,Estandar
Invitado,PayPal,Desktop,Intermitente,EU,Express
Invitado,PayPal,Desktop,Intermitente,EU,Pickup
Invitado,PayPal,Desktop,Intermitente,US,Economico
Invitado,PayPal,Desktop,Intermitente,US,Estandar
Invitado,PayPal,Desktop,Intermitente,US,Express
Invitado,PayPal,Desktop,Intermitente,US,Pickup
Invitado,PayPal,Desktop,Intermitente,APAC,Economico
Invitado,PayPal,Desktop,Intermitente,APAC,Estandar
Invitado,PayPal,Desktop,Intermitente,APAC,Express
Invitado,PayPal,Desktop,Intermitente,APAC,Pickup
Invitado,PayPal,Desktop,SinConexion,LATAM,Economico
Invitado,PayPal,Desktop,SinConexion,LATAM,Estandar
Invitado,PayPal,Desktop,SinConexion,LATAM,Express
Invitado,PayPal,Desktop,SinConexion,LATAM,Pickup
Invitado,PayPal,Desktop,SinConexion,EU,Economico
Invitado,PayPal,Desktop,SinConexion,EU,Estandar
Invitado,PayPal,Desktop,SinConexion,EU,Express
Invitado,PayPal,Desktop,SinConexion,EU,Pickup
Invitado,PayPal,Desktop,SinConexion,US,Economico
Invitado,PayPal,Desktop,SinConexion,US,Estandar
Invitado,PayPal,Desktop,SinConexion,US,Express
Invitado,PayPal,Desktop,SinConexion,US,Pickup
Invitado,PayPal,Desktop,SinConexion,APAC,Economico
Invitado,PayPal,Desktop,SinConexion,APAC,Estandar
Invitado,PayPal,Desktop,SinConexion,APAC,Express
Invitado,PayPal,Desktop,SinConexion,APAC,Pickup
Invitado,PayPal,Tableta,Buena,LATAM,Economico
Invitado,PayPal,Tableta,Buena,LATAM,Estandar
Invitado,PayPal,Tableta,Buena,LATAM,Express
Invitado,PayPal,Tableta,Buena,LATAM,Pickup
Invitado,PayPal,Tableta,Buena,EU,Economico
Invitado,PayPal,Tableta,Buena,EU,Estandar
Invitado,PayPal,Tableta,Buena,EU,Express
Invitado,PayPal,Tableta,Buena,EU,Pickup
Invitado,PayPal,Tableta,Buena,US,Economico
Invitado,PayPal,Tableta,Buena,US,Estandar
Invitado,PayPal,Tableta,Buena,US,Express
Invitado,PayPal,Tableta,Buena,US,Pickup
Invitado,PayPal,Tableta,Buena,APAC,Economico
Invitado,PayPal,Tableta,Buena,APAC,Estandar
Invitado,PayPal,Tableta,Buena,APAC,Express
Invitado,PayPal,Tableta,Buena,APAC,Pickup
Invitado,PayPal,Tableta,Media,LATAM,Economico
Invitado,PayPal,Tableta,Media,LATAM,Estandar
Invitado,PayPal,Tableta,Media,LATAM,Express
Invitado,PayPal,Tableta,Media,LATAM,Pickup
